Region,material,super_category,sub_use,cohort_year,surviving_stock_Mt,cohort_age,is_ghost
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2010,2591.2702187419327,14,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2011,2733.7599646152435,13,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2012,2593.5787568199385,12,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2013,2626.1481659554793,11,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2014,2610.9128218890564,10,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2015,2778.643518727922,9,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2016,2706.3480746761556,8,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2017,2624.1308364175716,7,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2018,2963.8924447384757,6,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2019,2973.2174422323583,5,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2020,2976.2288562588024,4,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2021,3231.4720534660737,3,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2022,3289.771851897568,2,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2023,3383.6696716681413,1,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,2024,3527.7730354479536,0,FALSE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1900,4.071913866232042e-6,124,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1905,6.8963316403429644e-6,119,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1910,4.605085900097318e-5,114,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1915,2.776703635323722e-4,109,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1920,0.0010833000305275433,104,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1925,0.005501866404604491,99,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1930,0.03569879444486466,94,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1935,0.16170159049361163,89,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1940,0.7108362096474146,84,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1945,2.5139447630629044,79,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1950,6.502533264131266,74,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1955,28.406987096932507,69,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1960,116.84872821011903,64,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1965,412.56573696148234,59,TRUE
Europe & Russia,Non-metallic minerals,civil_infrastructure,roads,1970,1151.1745085292378,54,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1970,8.011202168240978e-4,54,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1971,0.0010256649838199146,53,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1972,0.001268782555524312,52,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1973,0.0016849728682961113,51,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1974,0.0020438620811010716,50,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1975,0.002378719513758722,49,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1976,0.0032131082857859293,48,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1977,0.003671393338204291,47,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1978,0.004162660780144305,46,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1979,0.005134944505856374,45,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1980,0.0065534518746059815,44,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1981,0.007807927767430459,43,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1982,0.009323122096618406,42,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1983,0.011359427894104381,41,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1984,0.013458260364140304,40,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1985,0.016941473474203363,39,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1986,0.0199000090932085,38,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1987,0.0233008367614675,37,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1988,0.02737954054663227,36,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1989,0.0307792378288678,35,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1990,0.04017063068995732,34,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1991,0.03514093966627253,33,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1992,0.047847846830941766,32,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1993,0.05454464578728648,31,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1994,0.06516858156734491,30,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1995,0.08898572119034326,29,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1996,0.10565243826812885,28,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1997,0.1408215424694822,27,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1998,0.1677396874104406,26,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1999,0.20028447185189388,25,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2000,0.22513367847759877,24,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2001,0.25891332335148876,23,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2002,0.30212884300328197,22,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2003,0.32572746292390076,21,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2004,0.369231194148261,20,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2005,0.38729969382748153,19,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2006,0.4060234365444463,18,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2007,0.4494070490449114,17,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2008,0.47583653178582763,16,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2009,0.42890480300122297,15,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2010,0.575083503907024,14,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2011,0.6693156038953726,13,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2012,0.6990836416509882,12,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2013,0.6797570106735278,11,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2014,0.7289791172797534,10,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2015,0.7946299133359568,9,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2016,0.8402044936701312,8,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2017,0.8196654641314077,7,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2018,0.9303618806370222,6,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2019,0.9368735609242704,5,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2020,0.9404882380503151,4,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2021,1.023137206101125,3,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2022,1.0428251054706736,2,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2023,1.0731831234878058,1,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,2024,1.1190206148769253,0,FALSE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1900,7.80474106242847e-19,124,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1905,2.6897708125173116e-18,119,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1910,1.9383001464522172e-16,114,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1915,9.374836050793775e-15,109,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1920,2.655309585828799e-13,104,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1925,5.349209432571578e-12,99,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1930,9.992472593256849e-11,94,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1935,1.5402973580692924e-9,89,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1940,1.8795951383498133e-8,84,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1945,1.5146215623561939e-7,79,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1950,9.315798828182819e-7,74,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1955,9.700943978784135e-6,69,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1960,8.609014073760068e-5,64,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1965,5.184113728030457e-4,59,TRUE
Europe & Russia,Non-metallic minerals,machinery,machinery_group,1970,0.0021939983235528663,54,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1970,3.8689679776197885e-11,54,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1971,1.0458515888991503e-10,53,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1972,2.703476451385776e-10,52,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1973,7.342253876583721e-10,51,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1974,1.776270057025647e-9,50,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1975,3.9839779021835135e-9,49,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1976,1.0355678341193808e-8,48,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1977,2.2365304178262828e-8,47,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1978,4.666167938392613e-8,46,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1979,1.0378459523640459e-7,45,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1980,2.307771517752491e-7,44,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1981,4.790988626238131e-7,43,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1982,9.510982623654194e-7,42,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1983,1.925619067031899e-6,41,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1984,3.764128280349852e-6,40,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1985,7.514824231255337e-6,39,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1986,1.3901551215311108e-5,38,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1987,2.5527025765688717e-5,37,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1988,4.635622020032121e-5,36,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1989,7.84189968132886e-5,35,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1990,1.5479207051987667e-4,34,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1991,1.9979879992241165e-4,33,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1992,3.569598723326269e-4,32,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1993,6.288590044413609e-4,31,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1994,9.893726948590894e-4,30,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1995,0.002280563465295097,29,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1996,0.003351427775987465,28,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1997,0.005899056305223726,27,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1998,0.009132631903036878,26,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1999,0.01434695704809108,25,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2000,0.019832133414898902,24,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2001,0.02798915369095151,23,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2002,0.03896407718862718,22,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2003,0.05110863728330279,21,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2004,0.06967063538631663,20,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2005,0.0843865032795658,19,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2006,0.10438674672030135,18,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2007,0.12942849763215614,17,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2008,0.1501529790540655,16,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2009,0.1443666994725535,15,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2010,0.21996864941076175,14,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2011,0.27494107660285705,13,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2012,0.31110335944522094,12,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2013,0.3221702605980332,11,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2014,0.37425034696494475,10,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2015,0.4369098901769448,9,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2016,0.4982574260300289,8,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2017,0.5057924129481702,7,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2018,0.5928181180092084,6,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2019,0.6120672504416969,5,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2020,0.6258991782100405,4,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2021,0.6896050950669409,3,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2022,0.7082977503192461,2,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2023,0.731548777045394,1,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,2024,0.7633849966065589,0,FALSE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1900,1.7156561768139138e-76,124,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1905,2.5020094372652018e-70,119,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1910,3.457835077687116e-63,114,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1915,1.4783021183755567e-56,109,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1920,1.7353961879983658e-50,104,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1925,6.914471489927418e-45,99,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1930,1.2412247538600708e-39,94,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1935,9.099818004684209e-35,89,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1940,2.6639288270484792e-30,84,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1945,2.6487684631325265e-26,79,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1950,1.0549239602373591e-22,74,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1955,3.8112310741196205e-19,69,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1960,6.42337978743922e-16,64,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1965,4.111654491068555e-13,59,TRUE
Europe & Russia,Non-metallic minerals,machinery,vehicles_group,1970,1.0595799579779447e-10,54,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1970,2.0808463944668742e-4,54,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1971,2.826348317133954e-4,53,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1972,3.6912959763895026e-4,52,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1973,5.107072233276276e-4,51,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1974,6.553086417429997e-4,50,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1975,7.176079131001753e-4,49,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1976,0.001033120914704432,48,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1977,0.0012129592808577858,47,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1978,0.0014490841353367668,46,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1979,0.0018324328970581714,45,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1980,0.0023655019080343885,44,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1981,0.0027989072502594527,43,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1982,0.0035936269312641478,42,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1983,0.0048276840501402865,41,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1984,0.006341897008056033,40,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1985,0.007955200139736742,39,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1986,0.008217771376856158,38,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1987,0.009936141267120786,37,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1988,0.011655293155822921,36,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1989,0.013930416612068307,35,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1990,0.01640124378751056,34,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1991,0.020211401022523622,33,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1992,0.024139999459444235,32,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1993,0.03641734926557426,31,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1994,0.048875933471534995,30,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1995,0.04350000573373788,29,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1996,0.05564429742062551,28,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1997,0.06702616582595802,27,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1998,0.08953159299889782,26,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1999,0.11606873886442669,25,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2000,0.14425494137588427,24,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2001,0.1649689838160343,23,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2002,0.19533299589783917,22,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2003,0.23077585917330773,21,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2004,0.3031998945872973,20,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2005,0.3740593318236991,19,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2006,0.4697589387092931,18,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2007,0.6078397894578803,17,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2008,0.6956543288466153,16,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2009,0.7331057883854565,15,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2010,0.9150025485526093,14,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2011,1.1421173036508014,13,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2012,1.196862084488245,12,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2013,1.4122125280142221,11,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2014,1.660909078587892,10,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2015,1.871845736207405,9,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2016,2.037224349174023,8,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2017,2.136979637096261,7,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2018,2.598986846739464,6,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2019,2.792666573334275,5,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2020,2.976648644682977,4,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2021,3.4177658223288225,3,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2022,3.649335406060491,2,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2023,3.8956587568459087,1,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,2024,4.145750718604646,0,FALSE
Europe & Russia,Non-metallic minerals,short_lived,durables,1900,4.735237314733016e-14,124,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1905,5.675665555022825e-14,119,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1910,3.2007170678443056e-13,114,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1915,1.7454988413412235e-12,109,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1920,5.64063582777983e-12,104,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1925,4.520843315650059e-11,99,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1930,2.2208806397168744e-10,94,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1935,1.1126704827744067e-9,89,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1940,4.564898568872485e-9,84,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1945,1.6094781815345785e-8,79,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1950,5.8132025218130464e-8,74,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1955,6.401625184477633e-7,69,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1960,2.7462209882271115e-6,64,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1965,1.185536628206231e-5,59,TRUE
Europe & Russia,Non-metallic minerals,short_lived,durables,1970,4.8060806253099884e-5,54,TRUE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1970,0,54,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1971,0,53,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1972,0,52,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1973,0,51,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1974,0,50,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1975,0,49,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1976,0,48,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1977,0,47,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1978,0,46,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1979,9.04866e-319,45,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1980,3.4641862159742643e-308,44,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1981,8.738335173478852e-298,43,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1982,1.9046901110741326e-287,42,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1983,3.02558799727862e-277,41,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1984,3.6750868636078415e-267,40,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1985,3.2180583440260256e-257,39,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1986,1.6788816385303717e-247,38,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1987,7.948220670709748e-238,37,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1988,2.8046193316953506e-228,36,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1989,7.395709093330239e-219,35,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1990,1.5084927738100923e-209,34,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1991,1.932421833470131e-200,33,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1992,2.4296774541034987e-191,32,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1993,2.087045423534024e-182,31,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1994,1.1063275932404572e-173,30,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1995,5.703892075700563e-165,29,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1996,1.52950066362978e-156,28,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1997,2.6251141544597574e-148,27,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1998,4.167575481330686e-140,26,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,1999,4.1706125820407403e-132,25,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2000,2.9287093266305397e-124,24,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2001,1.3871081095436218e-116,23,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2002,4.396997425445337e-109,22,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2003,1.0002248714043625e-101,21,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2004,1.4941043225496438e-94,20,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2005,1.4730589051203326e-87,19,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2006,9.797710705726349e-81,18,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2007,4.464119125244921e-74,17,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2008,1.2475015798562472e-67,16,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2009,2.0075653761663834e-61,15,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2010,2.1657052199230547e-55,14,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2011,1.5395836654871375e-49,13,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2012,6.013325705378373e-44,12,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2013,1.3963901140079279e-38,11,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2014,1.9329858204528168e-33,10,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2015,1.4823021709212141e-28,9,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2016,5.9257543821387775e-24,8,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2017,1.2134334283000056e-19,7,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2018,1.455533466884046e-15,6,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2019,7.376066279168966e-12,5,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2020,1.6513946234432893e-8,4,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2021,1.6102131530037556e-5,3,FALSE
Europe & Russia,Non-metallic minerals,short_lived,packaging,2022,0.005114236928366556,2,FALSE
