scenario,region,variable,year,value,index
SSP2,East Asia,Population,2081,2005.797482,0.8253563368266208
SSP2,East Asia,Population,2082,1991.9478530000001,0.8196574169902824
SSP2,East Asia,Population,2083,1978.098224,0.8139584971539437
SSP2,East Asia,Population,2084,1964.2485950000003,0.8082595773176053
SSP2,East Asia,Population,2085,1950.3989660000002,0.8025606574812667
SSP2,East Asia,Population,2086,1936.8440890000004,0.7969830237833223
SSP2,East Asia,Population,2087,1923.2892120000006,0.7914053900853779
SSP2,East Asia,Population,2088,1909.7343350000006,0.7858277563874334
SSP2,East Asia,Population,2089,1896.1794580000007,0.780250122689489
SSP2,East Asia,Population,2090,1882.624581000001,0.7746724889915445
SSP2,East Asia,Population,2091,1869.5555426000008,0.7692947707739929
SSP2,East Asia,Population,2092,1856.4865042000006,0.7639170525564413
SSP2,East Asia,Population,2093,1843.4174658000004,0.7585393343388896
SSP2,East Asia,Population,2094,1830.3484274000002,0.753161616121338
SSP2,East Asia,Population,2095,1817.279389,0.7477838979037864
SSP2,East Asia,Population,2096,1804.4548954000002,0.7425068062959147
SSP2,East Asia,Population,2097,1791.6304018000003,0.737229714688043
SSP2,East Asia,Population,2098,1778.8059082000007,0.7319526230801715
SSP2,East Asia,Population,2099,1765.9814146000008,0.7266755314722998
SSP2,East Asia,Population,2100,1753.156921000001,0.7213984398644281
SSP2,Europe & Russia,GDP|PPP,1950,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1951,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1952,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1953,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1954,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1955,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1956,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1957,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1958,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1959,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1960,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1961,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1962,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1963,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1964,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1965,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1966,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1967,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1968,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1969,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1970,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1971,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1972,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1973,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1974,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1975,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1976,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1977,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1978,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1979,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1980,34043.56579384958,0.36723355320461426
SSP2,Europe & Russia,GDP|PPP,1981,34652.24426862536,0.37379946819732224
SSP2,Europe & Russia,GDP|PPP,1982,35260.922743401155,0.38036538319003027
SSP2,Europe & Russia,GDP|PPP,1983,35869.60121817694,0.3869312981827382
SSP2,Europe & Russia,GDP|PPP,1984,36478.27969295273,0.3934972131754462
SSP2,Europe & Russia,GDP|PPP,1985,37086.95816772852,0.4000631281681542
SSP2,Europe & Russia,GDP|PPP,1986,40927.746828740484,0.4414943482592716
SSP2,Europe & Russia,GDP|PPP,1987,44768.53548975246,0.4829255683503891
SSP2,Europe & Russia,GDP|PPP,1988,48609.32415076443,0.5243567884415065
SSP2,Europe & Russia,GDP|PPP,1989,52450.1128117764,0.5657880085326239
SSP2,Europe & Russia,GDP|PPP,1990,56290.90147278837,0.6072192286237413
SSP2,Europe & Russia,GDP|PPP,1991,56118.01620439529,0.6053542867491685
SSP2,Europe & Russia,GDP|PPP,1992,55945.130936002206,0.6034893448745957
SSP2,Europe & Russia,GDP|PPP,1993,55772.24566760913,0.601624403000023
SSP2,Europe & Russia,GDP|PPP,1994,55599.36039921605,0.5997594611254502
SSP2,Europe & Russia,GDP|PPP,1995,55426.47513082297,0.5978945192508773
SSP2,Europe & Russia,GDP|PPP,1996,56364.627707237385,0.6080145256618089
SSP2,Europe & Russia,GDP|PPP,1997,57302.780283651795,0.6181345320727405
SSP2,Europe & Russia,GDP|PPP,1998,58240.93286006621,0.6282545384836721
SSP2,Europe & Russia,GDP|PPP,1999,59179.08543648062,0.6383745448946037
SSP2,Europe & Russia,GDP|PPP,2000,60117.23801289504,0.6484945513055352
SSP2,Europe & Russia,GDP|PPP,2001,61825.51374016904,0.666922003029566
SSP2,Europe & Russia,GDP|PPP,2002,63533.789467443035,0.6853494547535967
SSP2,Europe & Russia,GDP|PPP,2003,65242.065194717026,0.7037769064776274
SSP2,Europe & Russia,GDP|PPP,2004,66950.34092199102,0.7222043582016581
SSP2,Europe & Russia,GDP|PPP,2005,68658.61664926502,0.7406318099256888
SSP2,Europe & Russia,GDP|PPP,2006,69756.42267921027,0.7524740244442125
SSP2,Europe & Russia,GDP|PPP,2007,70854.22870915553,0.7643162389627365
SSP2,Europe & Russia,GDP|PPP,2008,71952.03473910078,0.7761584534812602
SSP2,Europe & Russia,GDP|PPP,2009,73049.84076904604,0.7880006679997842
SSP2,Europe & Russia,GDP|PPP,2010,74147.64679899129,0.7998428825183079
SSP2,Europe & Russia,GDP|PPP,2011,75352.76186905614,0.8128426573327399
SSP2,Europe & Russia,GDP|PPP,2012,76557.87693912096,0.8258424321471716
SSP2,Europe & Russia,GDP|PPP,2013,77762.99200918581,0.8388422069616034
SSP2,Europe & Russia,GDP|PPP,2014,78968.10707925064,0.8518419817760351
SSP2,Europe & Russia,GDP|PPP,2015,80173.22214931548,0.864841756590467
SSP2,Europe & Russia,GDP|PPP,2016,80820.6563293608,0.8718257357612715
SSP2,Europe & Russia,GDP|PPP,2017,81468.09050940613,0.8788097149320762
SSP2,Europe & Russia,GDP|PPP,2018,82115.52468945144,0.8857936941028806
SSP2,Europe & Russia,GDP|PPP,2019,82762.95886949677,0.8927776732736852
SSP2,Europe & Russia,GDP|PPP,2020,83410.3930495421,0.8997616524444898
SSP2,Europe & Russia,GDP|PPP,2021,85733.48604464991,0.9248212393333672
SSP2,Europe & Russia,GDP|PPP,2022,88056.57903975772,0.9498808262222448
SSP2,Europe & Russia,GDP|PPP,2023,90379.67203486555,0.9749404131111225
SSP2,Europe & Russia,GDP|PPP,2024,92702.76502997337,1
SSP2,Europe & Russia,GDP|PPP,2025,95025.85802508118,1.0250595868888774
SSP2,Europe & Russia,GDP|PPP,2026,96917.0307842065,1.0454599790294339
SSP2,Europe & Russia,GDP|PPP,2027,98808.20354333181,1.0658603711699903
SSP2,Europe & Russia,GDP|PPP,2028,100699.37630245712,1.0862607633105468
SSP2,Europe & Russia,GDP|PPP,2029,102590.54906158244,1.106661155451103
SSP2,Europe & Russia,GDP|PPP,2030,104481.72182070775,1.1270615475916594
SSP2,Europe & Russia,GDP|PPP,2031,106411.96778881918,1.1478834288752149
SSP2,Europe & Russia,GDP|PPP,2032,108342.2137569306,1.16870531015877
SSP2,Europe & Russia,GDP|PPP,2033,110272.45972504202,1.1895271914423253
SSP2,Europe & Russia,GDP|PPP,2034,112202.70569315345,1.2103490727258805
SSP2,Europe & Russia,GDP|PPP,2035,114132.95166126487,1.2311709540094358
SSP2,Europe & Russia,GDP|PPP,2036,116074.94834268441,1.2521195921734822
SSP2,Europe & Russia,GDP|PPP,2037,118016.94502410394,1.273068230337529
SSP2,Europe & Russia,GDP|PPP,2038,119958.94170552347,1.2940168685015752
SSP2,Europe & Russia,GDP|PPP,2039,121900.938386943,1.3149655066656216
SSP2,Europe & Russia,GDP|PPP,2040,123842.93506836254,1.3359141448296683
SSP2,Europe & Russia,GDP|PPP,2041,125770.31080958425,1.3567050645028682
SSP2,Europe & Russia,GDP|PPP,2042,127697.68655080594,1.3774959841760681
SSP2,Europe & Russia,GDP|PPP,2043,129625.06229202765,1.398286903849268
SSP2,Europe & Russia,GDP|PPP,2044,131552.43803324935,1.419077823522468
SSP2,Europe & Russia,GDP|PPP,2045,133479.81377447105,1.4398687431956678
SSP2,Europe & Russia,GDP|PPP,2046,135375.4304893462,1.4603170730190798
SSP2,Europe & Russia,GDP|PPP,2047,137271.04720422137,1.4807654028424917
SSP2,Europe & Russia,GDP|PPP,2048,139166.66391909652,1.5012137326659036
SSP2,Europe & Russia,GDP|PPP,2049,141062.28063397168,1.5216620624893156
SSP2,Europe & Russia,GDP|PPP,2050,142957.89734884683,1.5421103923127277
SSP2,Europe & Russia,GDP|PPP,2051,144854.6924432836,1.5625714335106193
SSP2,Europe & Russia,GDP|PPP,2052,146751.4875377204,1.5830324747085114
SSP2,Europe & Russia,GDP|PPP,2053,148648.28263215715,1.6034935159064032
SSP2,Europe & Russia,GDP|PPP,2054,150545.07772659394,1.6239545571042953
SSP2,Europe & Russia,GDP|PPP,2055,152441.8728210307,1.6444155983021869
SSP2,Europe & Russia,GDP|PPP,2056,154377.75556169552,1.665298284379985
SSP2,Europe & Russia,GDP|PPP,2057,156313.6383023603,1.686180970457783
SSP2,Europe & Russia,GDP|PPP,2058,158249.52104302513,1.707063656535581
SSP2,Europe & Russia,GDP|PPP,2059,160185.40378368992,1.727946342613379
SSP2,Europe & Russia,GDP|PPP,2060,162121.28652435474,1.7488290286911772
SSP2,Europe & Russia,GDP|PPP,2061,164050.91763597442,1.7696442774164527
SSP2,Europe & Russia,GDP|PPP,2062,165980.5487475941,1.7904595261417282
SSP2,Europe & Russia,GDP|PPP,2063,167910.17985921373,1.8112747748670035
SSP2,Europe & Russia,GDP|PPP,2064,169839.8109708334,1.832090023592279
SSP2,Europe & Russia,GDP|PPP,2065,171769.44208245308,1.8529052723175548
SSP2,Europe & Russia,GDP|PPP,2066,173616.6702368353,1.872831626766475
SSP2,Europe & Russia,GDP|PPP,2067,175463.89839121755,1.8927579812153954
SSP2,Europe & Russia,GDP|PPP,2068,177311.12654559975,1.9126843356643155
SSP2,Europe & Russia,GDP|PPP,2069,179158.35469998198,1.932610690113236
SSP2,Europe & Russia,GDP|PPP,2070,181005.5828543642,1.9525370445621564
SSP2,Europe & Russia,GDP|PPP,2071,182749.45373639732,1.9713484670851984
SSP2,Europe & Russia,GDP|PPP,2072,184493.32461843046,1.9901598896082406
SSP2,Europe & Russia,GDP|PPP,2073,186237.19550046357,2.0089713121312824
SSP2,Europe & Russia,GDP|PPP,2074,187981.0663824967,2.0277827346543247
SSP2,Europe & Russia,GDP|PPP,2075,189724.9372645298,2.046594157177367
SSP2,Europe & Russia,GDP|PPP,2076,191364.65469779007,2.0642820592882702
SSP2,Europe & Russia,GDP|PPP,2077,193004.37213105033,2.081969961399174
SSP2,Europe & Russia,GDP|PPP,2078,194644.08956431062,2.0996578635100778
SSP2,Europe & Russia,GDP|PPP,2079,196283.80699757088,2.117345765620981
SSP2,Europe & Russia,GDP|PPP,2080,197923.52443083114,2.135033667731885
SSP2,Europe & Russia,GDP|PPP,2081,199485.51775062518,2.1518831470250754
SSP2,Europe & Russia,GDP|PPP,2082,201047.51107041922,2.1687326263182656
SSP2,Europe & Russia,GDP|PPP,2083,202609.50439021323,2.1855821056114557
SSP2,Europe & Russia,GDP|PPP,2084,204171.49771000727,2.2024315849046463
SSP2,Europe & Russia,GDP|PPP,2085,205733.4910298013,2.219281064197837
SSP2,Europe & Russia,GDP|PPP,2086,207243.97019400034,2.2355748518071996
SSP2,Europe & Russia,GDP|PPP,2087,208754.44935819937,2.251868639416562
SSP2,Europe & Russia,GDP|PPP,2088,210264.92852239843,2.268162427025925
SSP2,Europe & Russia,GDP|PPP,2089,211775.40768659746,2.2844562146352874
SSP2,Europe & Russia,GDP|PPP,2090,213285.8868507965,2.30075000224465
SSP2,Europe & Russia,GDP|PPP,2091,214741.47561903327,2.316451678109077
SSP2,Europe & Russia,GDP|PPP,2092,216197.06438727007,2.332153353973504
SSP2,Europe & Russia,GDP|PPP,2093,217652.65315550685,2.3478550298379313
SSP2,Europe & Russia,GDP|PPP,2094,219108.24192374366,2.3635567057023588
SSP2,Europe & Russia,GDP|PPP,2095,220563.83069198043,2.3792583815667854
SSP2,Europe & Russia,GDP|PPP,2096,221917.67567450224,2.3938625304514933
SSP2,Europe & Russia,GDP|PPP,2097,223271.52065702408,2.4084666793362013
SSP2,Europe & Russia,GDP|PPP,2098,224625.3656395459,2.4230708282209092
SSP2,Europe & Russia,GDP|PPP,2099,225979.21062206774,2.437674977105617
SSP2,Europe & Russia,GDP|PPP,2100,227333.05560458955,2.452279125990325
SSP2,Europe & Russia,GDP|PPP [per capita],1950,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1951,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1952,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1953,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1954,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1955,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1956,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1957,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1958,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1959,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1960,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1961,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1962,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1963,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1964,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1965,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1966,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1967,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1968,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1969,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1970,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1971,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1972,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1973,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1974,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1975,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1976,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1977,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1978,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1979,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1980,1836136.099559822,0.37057046561184676
SSP2,Europe & Russia,GDP|PPP [per capita],1981,1865777.9378893673,0.3765528052837284
SSP2,Europe & Russia,GDP|PPP [per capita],1982,1895419.7762189126,0.38253514495561
SSP2,Europe & Russia,GDP|PPP [per capita],1983,1925061.614548458,0.38851748462749164
SSP2,Europe & Russia,GDP|PPP [per capita],1984,1954703.4528780032,0.39449982429937325
SSP2,Europe & Russia,GDP|PPP [per capita],1985,1984345.2912075487,0.40048216397125486
SSP2,Europe & Russia,GDP|PPP [per capita],1986,2105796.3905006847,0.4249935225927195
SSP2,Europe & Russia,GDP|PPP [per capita],1987,2227247.489793821,0.4495048812141841
SSP2,Europe & Russia,GDP|PPP [per capita],1988,2348698.5890869573,0.47401623983564883
SSP2,Europe & Russia,GDP|PPP [per capita],1989,2470149.6883800933,0.4985275984571134
SSP2,Europe & Russia,GDP|PPP [per capita],1990,2591600.7876732294,0.5230389570785781
SSP2,Europe & Russia,GDP|PPP [per capita],1991,2645477.2392791226,0.5339123459095564
SSP2,Europe & Russia,GDP|PPP [per capita],1992,2699353.6908850158,0.5447857347405348
SSP2,Europe & Russia,GDP|PPP [per capita],1993,2753230.142490909,0.5556591235715131
SSP2,Europe & Russia,GDP|PPP [per capita],1994,2807106.594096802,0.5665325124024916
SSP2,Europe & Russia,GDP|PPP [per capita],1995,2860983.0457026954,0.5774059012334699
SSP2,Europe & Russia,GDP|PPP [per capita],1996,2939968.5702561336,0.5933468233782828
SSP2,Europe & Russia,GDP|PPP [per capita],1997,3018954.0948095717,0.6092877455230957
SSP2,Europe & Russia,GDP|PPP [per capita],1998,3097939.6193630095,0.6252286676679085
SSP2,Europe & Russia,GDP|PPP [per capita],1999,3176925.1439164476,0.6411695898127214
SSP2,Europe & Russia,GDP|PPP [per capita],2000,3255910.668469886,0.6571105119575343
SSP2,Europe & Russia,GDP|PPP [per capita],2001,3346498.2176155522,0.6753929640446064
SSP2,Europe & Russia,GDP|PPP [per capita],2002,3437085.7667612187,0.6936754161316783
SSP2,Europe & Russia,GDP|PPP [per capita],2003,3527673.315906885,0.7119578682187503
SSP2,Europe & Russia,GDP|PPP [per capita],2004,3618260.8650525515,0.7302403203058222
SSP2,Europe & Russia,GDP|PPP [per capita],2005,3708848.414198218,0.7485227723928942
SSP2,Europe & Russia,GDP|PPP [per capita],2006,3753398.319687538,0.7575138701792178
SSP2,Europe & Russia,GDP|PPP [per capita],2007,3797948.225176858,0.7665049679655412
SSP2,Europe & Russia,GDP|PPP [per capita],2008,3842498.130666178,0.7754960657518649
SSP2,Europe & Russia,GDP|PPP [per capita],2009,3887048.036155498,0.7844871635381885
SSP2,Europe & Russia,GDP|PPP [per capita],2010,3931597.941644818,0.793478261324512
SSP2,Europe & Russia,GDP|PPP [per capita],2011,3982426.0527429013,0.803736431620441
SSP2,Europe & Russia,GDP|PPP [per capita],2012,4033254.163840985,0.81399460191637
SSP2,Europe & Russia,GDP|PPP [per capita],2013,4084082.274939068,0.8242527722122989
SSP2,Europe & Russia,GDP|PPP [per capita],2014,4134910.386037152,0.8345109425082279
SSP2,Europe & Russia,GDP|PPP [per capita],2015,4185738.497135235,0.8447691128041568
SSP2,Europe & Russia,GDP|PPP [per capita],2016,4231226.62612897,0.8539495636133648
SSP2,Europe & Russia,GDP|PPP [per capita],2017,4276714.755122704,0.8631300144225729
SSP2,Europe & Russia,GDP|PPP [per capita],2018,4322202.88411644,0.872310465231781
SSP2,Europe & Russia,GDP|PPP [per capita],2019,4367691.013110175,0.8814909160409891
SSP2,Europe & Russia,GDP|PPP [per capita],2020,4413179.1421039095,0.8906713668501971
SSP2,Europe & Russia,GDP|PPP [per capita],2021,4548606.995016068,0.9180035251376478
SSP2,Europe & Russia,GDP|PPP [per capita],2022,4684034.847928227,0.9453356834250984
SSP2,Europe & Russia,GDP|PPP [per capita],2023,4819462.700840387,0.9726678417125493
SSP2,Europe & Russia,GDP|PPP [per capita],2024,4954890.553752545,1
SSP2,Europe & Russia,GDP|PPP [per capita],2025,5090318.406664704,1.0273321582874506
SSP2,Europe & Russia,GDP|PPP [per capita],2026,5209594.730586401,1.051404601992865
SSP2,Europe & Russia,GDP|PPP [per capita],2027,5328871.0545080975,1.0754770456982792
SSP2,Europe & Russia,GDP|PPP [per capita],2028,5448147.378429795,1.0995494894036935
SSP2,Europe & Russia,GDP|PPP [per capita],2029,5567423.702351491,1.1236219331091075
SSP2,Europe & Russia,GDP|PPP [per capita],2030,5686700.026273188,1.1476943768145218
SSP2,Europe & Russia,GDP|PPP [per capita],2031,5793953.529612343,1.1693403651921919
SSP2,Europe & Russia,GDP|PPP [per capita],2032,5901207.032951498,1.190986353569862
SSP2,Europe & Russia,GDP|PPP [per capita],2033,6008460.536290653,1.212632341947532
SSP2,Europe & Russia,GDP|PPP [per capita],2034,6115714.039629809,1.2342783303252023
SSP2,Europe & Russia,GDP|PPP [per capita],2035,6222967.542968963,1.2559243187028724
SSP2,Europe & Russia,GDP|PPP [per capita],2036,6323457.34749582,1.2762052519418017
SSP2,Europe & Russia,GDP|PPP [per capita],2037,6423947.1520226775,1.296486185180731
SSP2,Europe & Russia,GDP|PPP [per capita],2038,6524436.956549534,1.3167671184196603
SSP2,Europe & Russia,GDP|PPP [per capita],2039,6624926.761076391,1.3370480516585896
SSP2,Europe & Russia,GDP|PPP [per capita],2040,6725416.565603248,1.357328984897519
SSP2,Europe & Russia,GDP|PPP [per capita],2041,6819760.402637906,1.376369534029973
SSP2,Europe & Russia,GDP|PPP [per capita],2042,6914104.239672565,1.3954100831624274
SSP2,Europe & Russia,GDP|PPP [per capita],2043,7008448.076707224,1.4144506322948818
SSP2,Europe & Russia,GDP|PPP [per capita],2044,7102791.913741883,1.433491181427336
SSP2,Europe & Russia,GDP|PPP [per capita],2045,7197135.750776541,1.4525317305597902
SSP2,Europe & Russia,GDP|PPP [per capita],2046,7287149.59945606,1.4706983979569836
SSP2,Europe & Russia,GDP|PPP [per capita],2047,7377163.448135578,1.488865065354177
SSP2,Europe & Russia,GDP|PPP [per capita],2048,7467177.2968150955,1.5070317327513705
SSP2,Europe & Russia,GDP|PPP [per capita],2049,7557191.145494614,1.525198400148564
SSP2,Europe & Russia,GDP|PPP [per capita],2050,7647204.994174132,1.5433650675457573
SSP2,Europe & Russia,GDP|PPP [per capita],2051,7737799.136655554,1.5616488503051589
SSP2,Europe & Russia,GDP|PPP [per capita],2052,7828393.279136977,1.5799326330645604
SSP2,Europe & Russia,GDP|PPP [per capita],2053,7918987.421618399,1.598216415823962
SSP2,Europe & Russia,GDP|PPP [per capita],2054,8009581.564099822,1.6165001985833636
SSP2,Europe & Russia,GDP|PPP [per capita],2055,8100175.706581244,1.6347839813427651
SSP2,Europe & Russia,GDP|PPP [per capita],2056,8194353.028987449,1.6537909243588687
SSP2,Europe & Russia,GDP|PPP [per capita],2057,8288530.351393653,1.6727978673749722
SSP2,Europe & Russia,GDP|PPP [per capita],2058,8382707.6737998575,1.6918048103910759
SSP2,Europe & Russia,GDP|PPP [per capita],2059,8476884.996206062,1.7108117534071794
SSP2,Europe & Russia,GDP|PPP [per capita],2060,8571062.318612266,1.729818696423283
SSP2,Europe & Russia,GDP|PPP [per capita],2061,8669221.939714031,1.7496293501676778
SSP2,Europe & Russia,GDP|PPP [per capita],2062,8767381.560815796,1.7694400039120728
SSP2,Europe & Russia,GDP|PPP [per capita],2063,8865541.181917561,1.7892506576564677
SSP2,Europe & Russia,GDP|PPP [per capita],2064,8963700.803019326,1.8090613114008627
SSP2,Europe & Russia,GDP|PPP [per capita],2065,9061860.424121091,1.8288719651452576
SSP2,Europe & Russia,GDP|PPP [per capita],2066,9158673.72186426,1.8484109028256972
SSP2,Europe & Russia,GDP|PPP [per capita],2067,9255487.01960743,1.8679498405061368
SSP2,Europe & Russia,GDP|PPP [per capita],2068,9352300.317350598,1.887488778186576
SSP2,Europe & Russia,GDP|PPP [per capita],2069,9449113.615093768,1.9070277158670155
SSP2,Europe & Russia,GDP|PPP [per capita],2070,9545926.912836937,1.926566653547455
SSP2,Europe & Russia,GDP|PPP [per capita],2071,9638852.199197695,1.9453209096410393
SSP2,Europe & Russia,GDP|PPP [per capita],2072,9731777.48555845,1.9640751657346234
SSP2,Europe & Russia,GDP|PPP [per capita],2073,9824702.771919208,1.9828294218282079
SSP2,Europe & Russia,GDP|PPP [per capita],2074,9917628.058279963,2.0015836779217917
SSP2,Europe & Russia,GDP|PPP [per capita],2075,10010553.34464072,2.020337934015376
SSP2,Europe & Russia,GDP|PPP [per capita],2076,10099499.929054791,2.038289205279422
SSP2,Europe & Russia,GDP|PPP [per capita],2077,10188446.513468862,2.056240476543468
SSP2,Europe & Russia,GDP|PPP [per capita],2078,10277393.09788293,2.0741917478075136
SSP2,Europe & Russia,GDP|PPP [per capita],2079,10366339.682297,2.0921430190715595
SSP2,Europe & Russia,GDP|PPP [per capita],2080,10455286.266711071,2.1100942903356055
SSP2,Europe & Russia,GDP|PPP [per capita],2081,10542091.604654307,2.1276134135133096
SSP2,Europe & Russia,GDP|PPP [per capita],2082,10628896.942597542,2.145132536691014
SSP2,Europe & Russia,GDP|PPP [per capita],2083,10715702.280540777,2.1626516598687187
SSP2,Europe & Russia,GDP|PPP [per capita],2084,10802507.618484013,2.180170783046423
SSP2,Europe & Russia,GDP|PPP [per capita],2085,10889312.956427248,2.1976899062241277
SSP2,Europe & Russia,GDP|PPP [per capita],2086,10976091.493906086,2.2152036205105348
SSP2,Europe & Russia,GDP|PPP [per capita],2087,11062870.031384923,2.232717334796941
SSP2,Europe & Russia,GDP|PPP [per capita],2088,11149648.56886376,2.250231049083348
SSP2,Europe & Russia,GDP|PPP [per capita],2089,11236427.106342597,2.2677447633697545
SSP2,Europe & Russia,GDP|PPP [per capita],2090,11323205.643821435,2.285258477656161
SSP2,Europe & Russia,GDP|PPP [per capita],2091,11410703.158115078,2.3029172964220725
SSP2,Europe & Russia,GDP|PPP [per capita],2092,11498200.67240872,2.320576115187984
SSP2,Europe & Russia,GDP|PPP [per capita],2093,11585698.186702361,2.338234933953895
SSP2,Europe & Russia,GDP|PPP [per capita],2094,11673195.700996004,2.3558937527198065
SSP2,Europe & Russia,GDP|PPP [per capita],2095,11760693.215289647,2.373552571485718
SSP2,Europe & Russia,GDP|PPP [per capita],2096,11848242.320807125,2.3912218024339524
SSP2,Europe & Russia,GDP|PPP [per capita],2097,11935791.426324606,2.408891033382187
SSP2,Europe & Russia,GDP|PPP [per capita],2098,12023340.531842085,2.4265602643304214
SSP2,Europe & Russia,GDP|PPP [per capita],2099,12110889.637359565,2.4442294952786563
SSP2,Europe & Russia,GDP|PPP [per capita],2100,12198438.742877044,2.4618987262268908
SSP2,Europe & Russia,Population,1950,568.532092,0.686262672248744
SSP2,Europe & Russia,Population,1951,574.338468,0.6932714219146133
SSP2,Europe & Russia,Population,1952,580.144844,0.7002801715804826
SSP2,Europe & Russia,Population,1953,585.95122,0.7072889212463519
SSP2,Europe & Russia,Population,1954,591.757596,0.7142976709122212
SSP2,Europe & Russia,Population,1955,597.563972,0.7213064205780905
SSP2,Europe & Russia,Population,1956,604.1328194,0.729235532819512
SSP2,Europe & Russia,Population,1957,610.7016668,0.7371646450609336
SSP2,Europe & Russia,Population,1958,617.2705142000001,0.7450937573023553
SSP2,Europe & Russia,Population,1959,623.8393616000001,0.7530228695437768
SSP2,Europe & Russia,Population,1960,630.408209,0.7609519817851984
